id_distribucion;Id_oc;EMPRESA;CORREO;Fecha recepción correo;PROVEEDOR;Encargado Directo;CC;Categoria;Año;Mes;Cantidad;BASE;Base Total;Observacion;ESTADO;SOUL;FECHA DE CREACIÓN;Archivo;ITEM;EMPRESA_CC;Ciudad;Gerente cuentas;Gerente Operación;Jefe de operación;Cordinador;Site;id_campaña;cc_cont
56;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JOHN_JIMENEZ;GMF - BACK OFFICE;EMAIL;2024;4;8393;0,75;6294,75;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;EMAIL;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Angelica Gomez;6;118;20301
57;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JOHN_JIMENEZ;GMF - BACK OFFICE;IVR;2024;4;350247;0,5;175123,5;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Angelica Gomez;6;118;20301
58;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JOHN_JIMENEZ;GMF - BACK OFFICE;SMS;2024;4;110900;1,9;210710;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Angelica Gomez;6;118;20301
59;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JOHN_JIMENEZ;GMF - COBRANZA;EMAIL;2024;4;2431;0,75;1823,25;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;EMAIL;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Angelica Gomez;6;119;20302
60;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JOHN_JIMENEZ;GMF - COBRANZA;SMS;2024;4;17925;1,9;34057,5;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Angelica Gomez;6;119;20302
61;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JOHN_JIMENEZ;GMF - COBRANZA;Validación de correo electrónico;2024;4;20;2,5;50;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;Validación de correo electrónico;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Angelica Gomez;6;119;20302
62;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JOHN_JIMENEZ;PASH (PATPRIMO) -COBRANZA;SMS;2024;4;262563;1,9;498869,7;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Gina Niño;6;132;22701
63;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE;BANCAMIA - COBRANZA;Detección de casilla de voz;2024;4;391;0,16666;65,16406;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;Detección de casilla de voz;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;271;25401
64;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE;BANCAMIA - COBRANZA;IVR;2024;4;17302;0,5;8651;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;271;25401
65;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE;BANCAMIA - COBRANZA;SMS;2024;4;46199;1,9;87778,1;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;271;25401
66;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE;BANCO POPULAR - TRADICIONAL;Validación de correo electrónico;2024;4;6175;2,5;15437,5;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;Validación de correo electrónico;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;95;20702
67;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE;EXPERIAN - COBRANZA;SMS;2024;4;41911;1,9;79630,9;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;112;21501
68;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE;PUBLICAR - COBRANZA;Validación de correo electrónico;2024;4;5830;2,5;14575;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;Validación de correo electrónico;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;135;23101
69;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE;WOM - COBRANZA;EMAIL;2024;4;762413;0,75;571809,75;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;EMAIL;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;6;278;25303
70;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE;WOM - COBRANZA;IVR;2024;4;324;0,5;162;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;6;278;25303
71;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE;WOM - COBRANZA;SMS;2024;4;1055689;1,9;2005809,1;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;6;278;25303
72;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE;WOM - FABRICA DE CREDITO;SMS;2024;4;5532;1,9;10510,8;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Diana duque;6;267;25301
73;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE_2;CAMPAÑAS MASIVAS;Detección de casilla de voz;2024;4;54;0,16666;8,99964;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;Detección de casilla de voz;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
74;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE_2;CAMPAÑAS MASIVAS;EMAIL;2024;4;144152;0,75;108114;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;EMAIL;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
75;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE_2;CAMPAÑAS MASIVAS;Email - Dedicated IP Address;2024;4;1;157779;157779;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
76;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE_2;CAMPAÑAS MASIVAS;Hospedaje Número Largo Virtual (VLN Hosting) - Tarifa mensual;2024;4;1;11;11;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;Hospedaje Número Largo Virtual (VLN Hosting) - Tarifa mensual;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
77;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE_2;CAMPAÑAS MASIVAS;IVR;2024;4;1075482;0,5;537741;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
78;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE_2;CAMPAÑAS MASIVAS;SMS;2024;4;3879975;1,9;7371952,5;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
79;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;JUAN_APONTE_2;CAMPAÑAS MASIVAS;Validación de correo electrónico;2024;4;591;2,5;1477,5;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;Validación de correo electrónico;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
80;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;NATALIA_TORRES;MOVISTAR - CARTERA COLOMBIA;EMAIL;2024;4;2961;0,75;2220,75;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;EMAIL;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Diego Morales;Ana Pantoja-Diana Galindez - Maria Parra- Oscar Hernandez;5;286;21908
81;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;NATALIA_TORRES;MOVISTAR - CARTERA COLOMBIA;SMS;2024;4;733805;1,9;1394229,5;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Diego Morales;Ana Pantoja-Diana Galindez - Maria Parra- Oscar Hernandez;5;286;21908
82;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;NATALIA_TORRES;MOVISTAR - CARTERA MEXICO;EMAIL;2024;4;3010878;0,75;2258158,5;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;EMAIL;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Diego Morales;;5;287;21909
83;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;NATALIA_TORRES;MOVISTAR - CARTERA MEXICO;Validación de correo electrónico;2024;4;5177;2,5;12942,5;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;Validación de correo electrónico;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Diego Morales;;5;287;21909
84;3;COS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;OSCAR_TRIANA;AIRE - COBRANZA;IVR;2024;4;155384;0,5;77692;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;IVR;COS;BARRANQUILLA;Felipe Santrich;;Oscar Triana;;B/Q;280;9892
85;3;COS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;OSCAR_TRIANA;AIRE - COBRANZA;SMS;2024;4;7514051;1,9;14276696,9;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;COS;BARRANQUILLA;Felipe Santrich;;Oscar Triana;;B/Q;280;9892
86;3;COS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;OSCAR_TRIANA;COMPENSAR CARTERA;SMS;2024;4;1386852;1,9;2635018,8;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;ECallYou;BOGOTA;Felipe Santrich;;Oscar Triana;;7;160;20101
87;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;OSCAR_TRIANA;DIRECTV - RECUPERACION DE EQUIPOS COLOMBIA;EMAIL;2024;4;10454;0,75;7840,5;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;EMAIL;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;14;7315
88;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;OSCAR_TRIANA;DIRECTV - RECUPERACION DE EQUIPOS COLOMBIA;IVR;2024;4;65508;0,5;32754;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;14;7315
89;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;OSCAR_TRIANA;DIRECTV - RECUPERACION DE EQUIPOS COLOMBIA;SMS;2024;4;574965;1,9;1092433,5;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;14;7315
90;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;OSCAR_TRIANA;DIRECTV - RECUPERACION DE EQUIPOS COLOMBIA;Validación de correo electrónico;2024;4;19363;2,5;48407,5;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;Validación de correo electrónico;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;14;7315
91;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;OSCAR_TRIANA;NATURA - COBRANZAS;EMAIL;2024;4;15017;0,75;11262,75;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;EMAIL;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;130;22401
92;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;OSCAR_TRIANA;NATURA - COBRANZAS;IVR;2024;4;55554;0,5;27777;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;130;22401
93;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;OSCAR_TRIANA;NATURA - COBRANZAS;SMS;2024;4;739339;1,9;1404744,1;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;130;22401
94;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;OSCAR_TRIANA;NATURA - COBRANZAS;Validación de correo electrónico;2024;4;22080;2,5;55200;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;Validación de correo electrónico;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;130;22401
95;3;CS;RV: INFOBIP | SOLICITUD OC ABRIL | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-05-07 00:00:00;INFOBIP;OSCAR_TRIANA;PROGRESA - COBRANZA;SMS;2024;4;75668;1,9;143769,2;;;SMS - INFOBIP - ABRIL ;7/05/2024 0:00;BASE_ABRIL - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;142;23701
96;4;CS;RV: CONFIRMACIÓN LICENCIAS ABRIL 2024- CONTACTO SOLUTIONS;2024-05-14 00:00:00;ADEINCO;;PROGRESER-ITAGUI;LICENCIAS ;2024;4;14;115042;1610588;;;ADEINCO - LICENCIAS - MARZO;16/05/2024 0:00;BASE_ABRIL - 2024.xlsx;LICENCIAS ;;;;;;;;323;514
97;5;COS;RV: Recargas Campañas Movil Contacto Proy Abril 2024;2024-05-09 00:00:00;INDURREF;COS;CLARO -MOVIL VENTAS BOGOTA -CS;Recargas;2024;4;877;5000;4385000;;;RECARGAS - INDURREFF - ABRIL;9/05/2024 0:00;BASE_ABRIL - 2024.xlsx;Recargas;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Esteban Gómez;1;181;20205
98;6;COS;Whatsapp;;ALIANZA;;HOGAR Y MODA - MEDELLIN;LICENCIAS;2024;4;1;171284,04;171284,04;;;LICENCIAS - ALIANZA - ABRIL;28/05/2024 0:00;BASE_ABRIL - 2024.xlsx;LICENCIAS;;;;;;;;689;21801
1;1;CS;RV: Solicitud Ordenes de Compra - Febrero;2024-02-02 00:00:00;HERRAMIENTAS MOVIELES;JUAN_APONTE_2;CAMPAÑAS MASIVAS;"INSTANCIA PRIVADA SOFTWARE-VALOR
MENSUAL SERV AWS";2024;1;0,5;1666456;833228;;;LICENCIAS - HERRAMIENTAS MÓVILES - ENERO;5/02/2024 0:00;BASE_ENERO - 2024.xlsx;AWS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
2;1;CS;RV: Solicitud Ordenes de Compra - Febrero;2024-02-02 00:00:00;HERRAMIENTAS MOVIELES;JUAN_APONTE_2;CAMPAÑAS MASIVAS;LICENCIAS GODOWORKS;2024;1;0,5;756084;378042;;;LICENCIAS - HERRAMIENTAS MÓVILES - ENERO;5/02/2024 0:00;BASE_ENERO - 2024.xlsx;LICENCIAS GODOWORKS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
3;2;0;RV: Envio Link Servicios Hibot Enero - Contacto Solutions (Montechelo);2024-02-02 00:00:00;HIBOT;CESAR_MORALES;CARTERAS PROPIAS UNIFICADAS;WHATSAPPWEB;2024;1;4;92400;369600;;;LICENCIAS HIBOT ENERO;2/02/2024 0:00;BASE_ENERO - 2024.xlsx;WHATSAPPWEB;;;;;;;;855;20822
4;2;CS;RV: Envio Link Servicios Hibot Enero - Contacto Solutions (Montechelo);2024-02-02 00:00:00;HIBOT;GERENCIA_MEDELLIN;CARTERA PROPIA - BANCO POPULAR 2023 MED;WHATSAPPWEB;2024;1;1;354200;354200;;;LICENCIAS HIBOT ENERO;2/02/2024 0:00;BASE_ENERO - 2024.xlsx;WHATSAPPWEB;;;;;;;;856;20823
5;2;CS;RV: Envio Link Servicios Hibot Enero - Contacto Solutions (Montechelo);2024-02-02 00:00:00;HIBOT;GERENCIA_MEDELLIN;CARTERA PROPIA BANCO SERFINANZA MEDELLIN;WHATSAPPWEB;2024;1;1;354200;354200;;;LICENCIAS HIBOT ENERO;2/02/2024 0:00;BASE_ENERO - 2024.xlsx;WHATSAPPWEB;CS;MEDELLÍN;Pedro Franco;;;Aurora Vega;Medellín;856;20823
6;2;CS;RV: Envio Link Servicios Hibot Enero - Contacto Solutions (Montechelo);2024-02-02 00:00:00;HIBOT;GERENCIA_MEDELLIN;CARTERA PROPIA - TUYA MEDELLIN 2021;WHATSAPPWEB;2024;1;1;354200;354200;;;LICENCIAS HIBOT ENERO;2/02/2024 0:00;BASE_ENERO - 2024.xlsx;WHATSAPPWEB;CS;MEDELLÍN;Pedro Franco;;;Aurora Vega;Medellín;856;20823
7;2;CS;RV: Envio Link Servicios Hibot Enero - Contacto Solutions (Montechelo);2024-02-02 00:00:00;HIBOT;GERENCIA_MEDELLIN;CARTERA PROPIA – TUYA MEDELLÍN 2022 - #2;WHATSAPPWEB;2024;1;1;354200;354200;;;LICENCIAS HIBOT ENERO;2/02/2024 0:00;BASE_ENERO - 2024.xlsx;WHATSAPPWEB;CS;BOGOTA;Pedro Franco;;;Aurora Vega;Medellín;856;20823
8;2;CS;RV: Envio Link Servicios Hibot Enero - Contacto Solutions (Montechelo);2024-02-02 00:00:00;HIBOT;GERENCIA_MEDELLIN;CARTERA PROPIA – TUYA MEDELLÍN 2022 - #2;WHATSAPPWEB;2024;1;1;354200;354200;;;LICENCIAS HIBOT ENERO;2/02/2024 0:00;BASE_ENERO - 2024.xlsx;WHATSAPPWEB;CS;BOGOTA;Pedro Franco;;;Aurora Vega;Medellín;856;20823
9;2;CS;RV: Envio Link Servicios Hibot Enero - Contacto Solutions (Montechelo);2024-02-02 00:00:00;HIBOT;GERENCIA_MEDELLIN;CLARO - MOVIL VENTAS MEDELLIN - CS;WHATSAPPWEB;2024;1;1;481250;481250;;;LICENCIAS HIBOT ENERO;2/02/2024 0:00;BASE_ENERO - 2024.xlsx;WHATSAPPWEB;CS;MEDELLÍN;Pedro Franco;;Jaime Celis;Sandra zapata;Medellín;182;20206
10;2;CS;RV: Envio Link Servicios Hibot Enero - Contacto Solutions (Montechelo);2024-02-02 00:00:00;HIBOT;GERENCIA_MEDELLIN;CREDIORBE - COBRANZAS MEDELLIN;WHATSAPPWEB;2024;1;1;250250;250250;;;LICENCIAS HIBOT ENERO;2/02/2024 0:00;BASE_ENERO - 2024.xlsx;WHATSAPPWEB;CS;MEDELLÍN;Pedro Franco;;;;Medellín;103;21201
11;3;CS;RV: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-02-06 00:00:00;INFOBIP;CESAR_MORALES;BANCO SERFINANZA - CARTERA;SMS;2024;1;3849498;1,9;7314046,2;;;SMS - INFOBIP - ENERO;6/02/2024 0:00;BASE_ENERO - 2024.xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;96;20601
12;3;CS;RV: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-02-06 00:00:00;INFOBIP;CESAR_MORALES;BANCO SERFINANZA CASTIGO;Detección de casilla de voz;2024;1;24871;0,16666;4145,00086;;;SMS - INFOBIP - ENERO;6/02/2024 0:00;BASE_ENERO - 2024.xlsx;Detección de casilla de voz;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;97;20602
13;3;CS;RV: INFOBIP | SOLICITUD OC ENERO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2024-02-06 00:00:00;INFOBIP;CESAR_MORALES;BANCO SERFINANZA CASTIGO;Email;2024;1;51463;0,75;38597,25;;;SMS - INFOBIP - ENERO;6/02/2024 0:00;BASE_ENERO - 2024.xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;97;20602
